ID,Age_Years,Gender,Marital_Status,Education,Employment,Account_Tenure_Months,Account_Balance,Transaction_Frequency,Product_Count,Number_of_Complaints,Satisfaction_Rate,Support_Calls,Email_Subscription,Has_Credit_Card,Churn_Status,Customer_Value_Score,Engagement_Level,Risk_Profile
CUST0846,45,Female,Married,Primary,Employed,152,67987,11,2,0,0.6,0,1,0,0,0.352,Low,Low_Risk
CUST0583,36,Male,Single,,Employed,114,32969,18,4,0,0.58,2,0,0,0,0.352,High,Low_Risk
CUST2516,23,Female,Single,Primary,Self-employed,152,21183,12,3,0,0.61,0,1,0,0,0.351,Medium,Low_Risk
CUST2290,23,Male,Single,Secondary,Employed,111,3495,19,1,0,0.77,2,0,0,0,0.351,Medium,Low_Risk
CUST2473,40,Male,Divorced,Secondary,Employed,107,34234,19,2,0,0.6,0,0,1,0,0.351,Medium,Low_Risk
CUST0810,32,Female,Single,Secondary,Self-employed,141,54451,13,1,0,0.68,1,0,0,0,0.351,Low,Low_Risk
CUST2984,31,Male,Married,Primary,Self-employed,143,41512,13,2,0,0.95,0,0,1,0,0.351,Medium,Low_Risk
CUST2111,39,Female,Single,Secondary,Employed,135,51424,14,1,0,0.52,0,1,0,0,0.351,Low,Low_Risk
CUST0121,28,Male,Married,Primary,Employed,102,65205,19,2,0,0.68,3,1,0,0,0.351,Medium,Low_Risk
CUST0529,38,Female,Married,Secondary,Employed,168,37314,9,3,1,0.98,1,1,1,0,0.351,Medium,Low_Risk
CUST2052,19,Female,Married,University,Employed,111,6155,19,1,0,0.64,2,0,1,0,0.351,Medium,Low_Risk
CUST0362,27,Female,Single,Secondary,Self-employed,138,33445,14,1,0,0.93,0,0,0,0,0.351,Low,Low_Risk
CUST0779,38,Male,Married,University,Employed,143,39564,13,1,0,0.92,1,1,0,0,0.351,Low,Low_Risk
CUST0760,23,Female,Single,Secondary,Self-employed,98,8542,21,4,0,0.72,1,1,0,0,0.351,High,Low_Risk
CUST1035,23,Male,Single,Secondary,Unemployed,102,107799,18,4,0,0.97,0,0,0,0,0.351,High,Low_Risk
CUST0422,20,Female,Married,Secondary,Employed,155,40626,11,1,1,0.96,0,1,0,0,0.351,Low,Low_Risk
CUST1599,27,Female,Married,Secondary,Employed,115,359167,10,1,0,0.66,2,1,0,0,0.351,Low,Low_Risk
CUST2167,39,Female,Married,University,Self-employed,99,514000,9,1,0,0.7,0,1,0,0,0.351,Low,Low_Risk
CUST2567,37,Male,Single,,Employed,123,90730,15,2,0,0.95,1,1,0,0,0.351,Medium,Low_Risk
CUST1500,28,Male,Married,Secondary,Unemployed,82,375397,15,3,0,0.53,0,0,0,0,0.351,Medium,Low_Risk
CUST2013,40,Male,Married,University,Self-employed,150,76798,11,2,0,0.72,1,1,0,0,0.351,Low,Low_Risk
CUST1076,47,Female,Single,Primary,Self-employed,76,500194,13,1,0,0.71,1,1,0,0,0.351,Low,Low_Risk
CUST1076,35,Male,Single,Secondary,Self-employed,99,2519,21,1,0,0.66,2,1,0,0,0.351,Medium,Low_Risk
CUST1347,32,Female,Married,Secondary,Employed,90,66118,21,2,0,1.0,0,1,0,0,0.351,Medium,Low_Risk
CUST2211,53,Female,Single,Primary,Unemployed,113,72723,17,2,1,0.94,0,1,0,0,0.35,Medium,Low_Risk
CUST0633,27,Male,Married,University,Self-employed,70,324273,18,2,0,0.75,4,1,1,0,0.35,Medium,Low_Risk
CUST2103,40,Female,Married,University,Employed,91,309925,15,2,0,0.96,2,0,0,0,0.35,Medium,Low_Risk
CUST2284,26,Female,Single,,Self-employed,129,4673,16,1,1,0.88,3,0,1,0,0.35,Low,Medium_Risk
CUST2169,38,Female,Married,Secondary,Unemployed,94,203463,17,3,0,0.93,0,1,1,0,0.35,Medium,Low_Risk
CUST2201,31,Male,Married,Secondary,Self-employed,110,218714,14,4,0,0.76,0,0,0,0,0.35,Medium,Low_Risk
CUST2581,29,Male,Divorced,Secondary,Employed,86,128910,20,2,1,0.98,0,0,0,0,0.35,Medium,Low_Risk
CUST1104,48,Male,Married,Primary,Employed,127,105152,14,1,0,0.76,0,0,0,0,0.35,Low,Low_Risk
CUST0758,51,Female,Single,Secondary,Self-employed,120,193802,13,3,2,0.66,2,1,1,0,0.35,Medium,Medium_Risk
CUST1668,43,Male,Married,University,Employed,165,53146,9,3,0,0.5,1,1,0,0,0.35,Medium,Low_Risk
CUST0546,18,Male,Single,Primary,Self-employed,131,34552,15,1,0,0.91,2,1,1,0,0.35,Low,Low_Risk
CUST0586,55,Male,Single,Primary,Unemployed,128,223439,11,1,0,0.85,1,1,1,0,0.35,Low,Low_Risk
CUST1008,32,Female,Single,Primary,Self-employed,164,60468,9,2,0,0.62,1,1,1,0,0.35,Low,Low_Risk
CUST1267,27,Male,Married,Secondary,Self-employed,28,698410,16,1,0,0.96,0,1,0,0,0.35,Low,Low_Risk
CUST0052,18,Male,Married,Secondary,Self-employed,106,119147,17,2,0,0.58,3,0,0,0,0.35,Medium,Low_Risk
CUST0457,18,Female,Married,University,Employed,104,178606,16,3,0,0.67,2,1,0,0,0.35,Medium,Low_Risk
CUST1710,29,Male,Married,Secondary,Employed,133,61553,14,1,0,0.9,1,0,1,0,0.35,Low,Low_Risk
CUST1571,45,Male,Single,Primary,Employed,92,384899,13,2,0,0.62,2,0,1,0,0.35,Medium,Low_Risk
CUST0590,24,Female,Married,University,Employed,63,248126,21,3,0,0.81,0,0,1,0,0.35,Medium,Low_Risk
CUST0813,33,Male,Married,Secondary,Self-employed,135,89604,13,1,0,0.58,1,1,0,0,0.35,Low,Low_Risk
CUST2698,25,Male,Single,Primary,Employed,108,359827,11,1,0,0.66,1,1,0,0,0.35,Low,Low_Risk
CUST0190,33,Male,Married,Primary,Self-employed,40,490820,19,1,0,0.89,0,1,0,0,0.35,Medium,Low_Risk
CUST2746,35,Female,Married,University,Self-employed,79,300983,17,3,0,0.62,1,1,0,0,0.349,Medium,Low_Risk
CUST1060,34,Female,Single,Secondary,Employed,106,29918,19,2,0,0.64,0,1,0,0,0.349,Medium,Low_Risk
CUST1727,33,Male,Single,,Self-employed,101,65993,19,1,0,0.52,1,1,0,0,0.349,Medium,Low_Risk
CUST1271,42,Male,Single,University,Employed,78,519913,12,1,1,0.88,0,1,0,0,0.349,Low,Low_Risk
CUST0406,40,Female,Single,Primary,Self-employed,133,143313,12,1,0,0.67,0,1,0,0,0.349,Low,Low_Risk
CUST2193,26,Female,Single,University,Employed,147,88736,11,1,0,0.83,0,1,0,0,0.349,Low,Low_Risk
CUST2889,30,Male,Married,University,Employed,141,129283,11,1,0,0.61,0,1,0,0,0.349,Low,Low_Risk
CUST3000,39,Male,Married,Primary,Self-employed,125,113126,14,3,0,0.64,0,1,0,0,0.349,Medium,Low_Risk
CUST1584,29,Male,Single,Secondary,Employed,117,84274,16,3,0,0.78,0,0,0,0,0.349,Medium,Low_Risk
CUST2894,35,Female,Single,Secondary,Employed,165,51797,9,2,0,0.57,2,0,1,0,0.349,Low,Low_Risk
CUST1309,39,Female,Married,Primary,Employed,150,67519,11,3,0,0.52,1,1,1,0,0.349,Medium,Low_Risk
CUST1574,36,Male,Single,Primary,Unemployed,71,273186,19,1,0,0.93,1,1,0,0,0.349,Medium,Low_Risk
CUST1775,18,Male,Divorced,University,Unemployed,42,302746,23,1,1,0.91,1,1,0,0,0.349,Medium,Low_Risk
CUST1579,50,Male,Married,University,Self-employed,130,78234,14,2,0,0.53,2,0,1,0,0.349,Medium,Low_Risk
CUST0968,23,Male,Married,Primary,Employed,139,101198,12,1,0,0.81,2,0,0,0,0.349,Low,Low_Risk
CUST1149,62,Male,Single,Primary,Employed,27,830006,13,2,0,0.82,3,1,1,0,0.349,Medium,Low_Risk
CUST2103,26,Male,Married,Secondary,Employed,150,70056,11,2,1,0.95,2,1,0,0,0.349,Low,Low_Risk
CUST1131,39,Female,Married,Secondary,Self-employed,123,252974,11,2,2,0.67,1,1,0,0,0.349,Low,Medium_Risk
CUST1359,24,Male,Married,Primary,Employed,118,32852,17,3,0,0.62,2,1,0,0,0.349,Medium,Low_Risk
CUST0243,42,Male,Single,Secondary,Self-employed,108,186631,15,1,0,0.82,0,0,0,0,0.349,Low,Low_Risk
CUST2705,34,Female,Single,Primary,Self-employed,73,168453,21,2,0,0.95,0,0,0,0,0.348,Medium,Low_Risk
CUST2614,33,Female,Single,Primary,Self-employed,76,276734,18,1,0,0.69,0,0,0,0,0.348,Medium,Low_Risk
CUST1242,51,Female,Single,Secondary,Self-employed,49,505779,17,1,0,0.86,2,1,0,0,0.348,Low,Low_Risk
CUST1566,37,Male,Married,Secondary,Self-employed,132,145308,12,1,0,0.81,1,1,1,0,0.348,Low,Low_Risk
CUST1191,52,Male,Single,,Employed,127,223714,11,2,0,0.59,1,0,1,0,0.348,Low,Low_Risk
CUST2941,27,Male,Single,University,Employed,137,24364,14,4,0,0.84,1,0,0,0,0.348,Medium,Low_Risk
CUST2636,37,Female,Single,,Employed,89,145485,19,1,0,0.87,1,1,0,0,0.348,Medium,Low_Risk
CUST0388,29,Female,Single,Secondary,Employed,129,83034,14,3,0,0.77,0,1,0,0,0.348,Medium,Low_Risk
CUST1438,34,Female,Single,Secondary,Employed,104,167506,16,2,0,0.89,1,1,0,0,0.348,Medium,Low_Risk
CUST0123,29,Female,Married,Secondary,Self-employed,90,95901,20,3,1,0.8,1,1,0,0,0.348,Medium,Low_Risk
CUST0291,44,Female,Married,,Employed,157,15522,11,2,0,0.89,1,0,1,0,0.348,Low,Low_Risk
CUST1046,38,Male,Divorced,Secondary,Employed,134,2541,15,1,0,0.78,0,0,0,0,0.348,Low,Low_Risk
CUST0390,23,Male,Single,Secondary,Self-employed,84,10512,23,1,0,0.54,0,1,1,0,0.348,Medium,Low_Risk
CUST1467,24,Male,Married,Secondary,Self-employed,126,16949,16,1,0,0.84,0,1,1,0,0.348,Low,Low_Risk
CUST1260,24,Female,Married,Secondary,Self-employed,157,15855,11,4,0,0.81,3,1,0,0,0.348,Medium,Low_Risk
CUST2533,43,Male,Single,,Employed,133,9878,15,1,0,0.6,2,1,1,0,0.348,Low,Low_Risk
CUST1019,35,Male,Single,Secondary,Employed,138,63258,13,1,0,0.86,0,1,1,0,0.348,Low,Low_Risk
CUST0600,34,Female,Single,Primary,Self-employed,108,184221,15,2,0,0.84,2,0,1,0,0.348,Medium,Low_Risk
CUST1075,36,Female,Single,Primary,Self-employed,123,38748,16,1,0,0.69,0,0,0,0,0.348,Low,Low_Risk
CUST0188,31,Female,Single,Primary,Unemployed,124,30807,16,3,0,0.54,0,0,1,0,0.348,Medium,Low_Risk
CUST0794,35,Female,Single,Primary,Employed,152,8981,12,1,0,0.89,1,1,0,0,0.348,Low,Low_Risk
CUST0254,37,Female,Single,University,Employed,137,68785,13,1,0,0.5,0,1,0,0,0.348,Low,Low_Risk
CUST2234,36,Female,Single,Primary,Employed,126,140177,13,1,0,0.65,0,1,0,0,0.347,Low,Low_Risk
CUST0049,23,Male,Married,Secondary,Employed,125,18965,16,1,0,0.65,1,1,0,0,0.347,Low,Low_Risk
CUST1994,22,Female,Married,Secondary,Self-employed,112,68147,17,3,0,0.93,1,1,0,0,0.347,Medium,Low_Risk
CUST2553,35,Male,Single,Secondary,Employed,115,214784,13,2,0,0.95,2,0,0,0,0.347,Medium,Low_Risk
CUST2562,36,Male,Married,Primary,Self-employed,74,371843,16,4,0,0.5,1,1,1,0,0.347,Medium,Low_Risk
CUST2263,36,Female,Married,Secondary,Self-employed,71,222420,20,3,0,0.52,0,0,0,0,0.347,Medium,Low_Risk
CUST0017,32,Female,Single,Secondary,Employed,91,82442,20,3,0,0.98,0,0,0,0,0.347,Medium,Low_Risk
CUST0559,28,Female,Married,University,Employed,156,62545,10,2,0,0.52,1,1,0,0,0.347,Low,Low_Risk
CUST2955,47,Female,Single,,Employed,128,127974,13,2,0,0.82,1,0,0,0,0.347,Medium,Low_Risk
CUST0503,41,Male,Single,University,Self-employed,136,28379,14,4,0,0.65,2,1,1,0,0.347,Medium,Low_Risk
CUST1068,36,Female,Married,Secondary,Unemployed,78,87066,22,1,2,0.78,1,1,1,0,0.347,Medium,Medium_Risk
CUST1175,36,Female,Single,,Employed,109,3943,19,1,0,0.66,1,1,1,0,0.347,Medium,Low_Risk
CUST0925,37,Male,Married,Primary,Self-employed,108,50953,18,1,0,0.57,2,0,1,0,0.347,Medium,Low_Risk
CUST2695,30,Male,Single,Primary,Employed,163,139258,7,3,0,0.64,1,1,0,0,0.347,Low,Low_Risk
CUST2367,32,Female,Married,Secondary,Employed,67,547571,13,1,0,0.62,3,0,0,0,0.347,Low,Low_Risk
CUST1290,30,Female,Single,Secondary,Employed,132,56885,14,4,0,0.88,1,1,0,0,0.347,Medium,Low_Risk
CUST1245,24,Male,Divorced,University,Employed,99,113099,18,2,0,0.92,0,0,1,0,0.347,Medium,Low_Risk
CUST0052,28,Female,Divorced,Secondary,Self-employed,129,119875,13,1,0,0.81,1,0,0,0,0.347,Low,Low_Risk
CUST1442,33,Female,Single,Primary,Unemployed,116,122492,15,2,0,0.9,1,1,1,0,0.347,Medium,Low_Risk
CUST1652,37,Male,Divorced,Primary,Employed,130,71981,14,3,0,0.59,0,0,0,0,0.347,Medium,Low_Risk
CUST2190,30,Female,Married,Secondary,Employed,34,563119,18,3,0,0.73,0,1,0,0,0.347,Medium,Low_Risk
CUST2465,35,Female,Married,,Self-employed,128,82903,14,2,0,0.65,2,1,1,0,0.347,Medium,Low_Risk
CUST2605,39,Female,Married,Secondary,Employed,128,38357,15,3,0,0.59,0,1,0,0,0.346,Medium,Low_Risk
CUST2153,33,Male,Married,Secondary,Unemployed,120,94069,15,3,0,0.91,1,1,0,0,0.346,Medium,Low_Risk
CUST2765,39,Female,Single,University,Employed,141,31360,13,2,0,0.93,0,1,0,0,0.346,Medium,Low_Risk
CUST2258,34,Female,Married,University,Self-employed,79,163332,20,3,0,0.55,1,1,0,0,0.346,Medium,Low_Risk
CUST2711,32,Male,Married,Primary,Employed,93,237613,16,4,0,0.96,0,1,1,0,0.346,Medium,Low_Risk
CUST0620,38,Female,Single,Secondary,Employed,162,16393,10,3,0,0.66,1,0,1,0,0.346,Medium,Low_Risk
CUST2661,18,Female,Married,Primary,Self-employed,93,276686,15,2,0,0.66,0,1,0,0,0.346,Medium,Low_Risk
CUST0669,45,Female,Single,Secondary,Employed,108,177211,15,1,0,0.91,2,0,0,0,0.346,Low,Low_Risk
CUST1816,40,Female,Single,Secondary,Employed,80,327570,16,2,0,0.91,0,0,1,0,0.346,Medium,Low_Risk
CUST0309,28,Female,Single,Secondary,Self-employed,74,282374,18,2,1,0.74,3,1,0,0,0.346,Medium,Medium_Risk
CUST1655,20,Male,Married,,Employed,114,90185,16,1,0,0.86,2,1,1,0,0.346,Low,Low_Risk
CUST1286,31,Female,Divorced,Primary,Employed,107,352851,11,2,0,0.92,2,1,1,0,0.346,Low,Low_Risk
CUST0838,33,Male,Married,Primary,Unemployed,104,161253,16,2,0,0.54,1,1,0,0,0.346,Medium,Low_Risk
CUST1524,28,Male,Single,,Employed,143,102307,11,1,0,0.5,0,0,1,0,0.346,Low,Low_Risk
CUST2534,26,Female,Single,Secondary,Employed,126,177483,12,4,0,0.53,2,1,0,0,0.346,Medium,Low_Risk
CUST2919,38,Female,Single,Secondary,Unemployed,94,272835,15,2,0,0.91,1,1,0,0,0.346,Medium,Low_Risk
CUST0352,35,Female,Divorced,,Employed,113,182904,14,1,0,0.86,2,0,0,0,0.346,Low,Low_Risk
CUST1294,22,Male,Single,Primary,Employed,111,323401,11,1,0,0.72,1,1,0,0,0.346,Low,Low_Risk
CUST0489,38,Male,Single,Primary,Employed,127,342839,8,1,0,0.87,1,1,0,0,0.346,Low,Low_Risk
CUST0901,18,Female,Single,Primary,Employed,125,101869,14,1,0,0.51,0,0,0,0,0.346,Low,Low_Risk
CUST1605,43,Male,Married,,Employed,7,531177,23,3,0,0.73,0,0,0,0,0.346,High,Low_Risk
CUST1441,38,Female,Married,,Self-employed,102,172395,16,1,0,0.65,0,1,0,0,0.346,Low,Low_Risk
CUST1204,35,Female,Single,Primary,Employed,105,197963,15,2,0,0.95,0,0,0,0,0.346,Medium,Low_Risk
CUST1703,29,Male,Divorced,University,Employed,98,330198,13,4,0,0.52,0,1,0,0,0.346,Medium,Low_Risk
CUST0968,44,Male,Single,University,Employed,135,30963,14,2,0,0.71,1,1,1,0,0.346,Medium,Low_Risk
CUST2655,32,Female,Divorced,Secondary,Employed,139,47590,13,3,0,0.64,0,1,0,0,0.346,Medium,Low_Risk
CUST0732,31,Female,Married,Secondary,Employed,105,111823,17,2,0,0.52,1,1,0,0,0.346,Medium,Low_Risk
CUST0912,35,Female,Divorced,Secondary,Employed,101,12450,20,1,1,0.96,1,1,1,0,0.346,Medium,Low_Risk
CUST0055,36,Male,Married,University,Employed,77,49441,23,3,0,0.74,1,1,1,0,0.346,High,Low_Risk
CUST1842,28,Female,Single,Primary,Employed,101,50948,19,3,0,0.96,1,1,1,0,0.345,Medium,Low_Risk
CUST1999,42,Female,Married,Secondary,Employed,141,72264,12,4,0,0.61,1,0,0,0,0.345,Medium,Low_Risk
CUST1122,35,Male,Single,Secondary,Employed,51,308278,21,2,0,0.67,0,1,0,0,0.345,Medium,Low_Risk
CUST2082,23,Female,Single,University,Employed,104,29525,19,4,0,0.61,0,1,0,0,0.345,High,Low_Risk
CUST0335,28,Female,Single,Secondary,Employed,77,213082,19,4,0,0.74,1,0,1,0,0.345,High,Low_Risk
CUST1482,32,Female,Married,Secondary,Self-employed,136,63889,13,2,1,0.52,1,1,0,0,0.345,Medium,Low_Risk
CUST0901,52,Male,Single,Primary,Employed,116,32591,17,2,0,0.98,2,1,0,0,0.345,Medium,Low_Risk
CUST0420,25,Female,Married,Primary,Employed,104,72009,18,4,0,0.67,0,1,0,0,0.345,High,Low_Risk
CUST1788,47,Female,Divorced,Secondary,Employed,120,46738,16,3,1,0.82,0,1,0,0,0.345,Medium,Low_Risk
CUST0112,41,Female,Married,University,Employed,112,143954,15,3,0,0.53,0,1,0,0,0.345,Medium,Low_Risk
CUST2418,62,Female,Married,Secondary,Employed,76,179442,20,3,0,0.65,1,1,0,0,0.345,Medium,Low_Risk
CUST2280,42,Female,Married,Secondary,Self-employed,132,174482,11,3,0,0.98,1,1,0,0,0.345,Medium,Low_Risk
CUST0491,18,Female,Married,Primary,Self-employed,157,4230,11,1,1,0.8,1,1,1,0,0.345,Low,Low_Risk
CUST1683,26,Female,Single,Secondary,Self-employed,73,116664,22,1,2,0.81,1,1,0,0,0.345,Medium,Medium_Risk
CUST2353,35,Female,Single,Primary,Employed,94,140497,18,1,0,0.62,1,1,0,0,0.345,Medium,Low_Risk
CUST2008,48,Female,Single,Primary,Unemployed,130,18097,15,1,0,0.97,1,1,0,0,0.345,Low,Low_Risk
CUST2967,51,Male,Married,Primary,Employed,128,77821,14,2,0,0.76,3,1,1,0,0.345,Medium,Low_Risk
CUST0891,34,Male,Single,University,Self-employed,128,74631,14,2,0,0.67,1,0,0,0,0.345,Medium,Low_Risk
CUST0259,35,Male,Single,Primary,Self-employed,82,54582,22,4,1,0.51,2,1,1,0,0.345,High,Low_Risk
CUST1209,24,Male,Married,University,Employed,33,560629,18,1,0,0.84,1,1,0,0,0.345,Medium,Low_Risk
CUST2266,32,Female,Divorced,Primary,Self-employed,98,107120,18,3,0,0.85,3,1,1,0,0.344,Medium,Low_Risk
CUST0703,46,Female,Married,Secondary,Self-employed,122,155810,13,1,0,0.51,0,1,1,0,0.344,Low,Low_Risk
CUST2664,25,Male,Married,Secondary,Unemployed,79,68411,22,2,0,0.6,2,1,0,0,0.344,Medium,Low_Risk
CUST2338,23,Female,Married,Secondary,Self-employed,116,111158,15,2,0,0.7,2,1,0,0,0.344,Medium,Low_Risk
CUST0590,21,Male,Single,Primary,Employed,92,21515,21,3,0,0.56,1,1,0,0,0.344,Medium,Low_Risk
CUST2751,32,Male,Married,Secondary,Self-employed,67,535643,13,1,0,0.96,1,0,0,0,0.344,Low,Low_Risk
CUST1862,33,Female,Married,Secondary,Self-employed,157,171296,7,2,0,0.6,3,1,1,0,0.344,Low,Low_Risk
CUST2840,42,Male,Divorced,Primary,Employed,72,202794,20,3,0,0.84,0,1,0,0,0.344,Medium,Low_Risk
CUST2689,41,Female,Single,,Employed,97,413434,11,4,0,0.61,1,1,0,0,0.344,Medium,Low_Risk
CUST0561,24,Male,Married,Primary,Employed,138,1299,14,1,0,0.61,0,1,1,0,0.344,Low,Low_Risk
CUST1820,39,Female,Single,Secondary,Employed,138,299190,7,3,0,0.55,3,0,1,0,0.344,Low,Low_Risk
CUST1307,45,Female,Single,Primary,Employed,79,156246,20,1,0,0.62,0,0,0,0,0.344,Medium,Low_Risk
CUST2950,27,Female,Single,Secondary,Employed,144,44653,12,1,1,0.59,0,1,0,0,0.344,Low,Low_Risk
CUST1470,23,Female,Married,Secondary,Employed,119,4256,17,3,0,0.92,0,1,0,0,0.344,Medium,Low_Risk
CUST1991,18,Male,Single,Secondary,Unemployed,88,221097,17,1,0,0.85,0,1,0,0,0.344,Low,Low_Risk
CUST0520,35,Male,Married,Secondary,Employed,35,456669,20,1,0,0.79,0,0,0,0,0.344,Medium,Low_Risk
CUST2137,48,Male,Single,,Self-employed,115,245188,12,3,0,0.62,1,0,0,0,0.344,Medium,Low_Risk
CUST1673,54,Female,Married,Primary,Self-employed,79,24144,23,4,0,1.0,0,1,0,0,0.343,High,Low_Risk
CUST2564,45,Female,Married,Secondary,Self-employed,131,2926,15,3,0,0.82,0,1,0,0,0.343,Medium,Low_Risk
CUST2629,42,Male,Divorced,,Employed,57,259847,21,2,1,0.92,1,1,0,0,0.343,Medium,Low_Risk
CUST2630,52,Female,Single,Secondary,Employed,104,188953,15,2,0,0.86,1,1,0,0,0.343,Medium,Low_Risk
CUST1600,38,Female,Single,,Unemployed,118,265145,11,2,0,0.68,1,1,0,0,0.343,Low,Low_Risk
CUST1773,33,Female,Single,Primary,Self-employed,178,20696,7,2,0,0.57,0,0,0,0,0.343,Low,Low_Risk
CUST0234,42,Female,Divorced,University,Employed,100,3570,20,3,1,0.84,2,1,0,0,0.343,Medium,Low_Risk
CUST2838,53,Male,Single,Secondary,Employed,111,15207,18,4,0,0.56,1,1,0,0,0.343,High,Low_Risk
CUST1918,38,Female,Married,,Employed,129,62123,14,1,0,0.84,2,1,0,0,0.343,Low,Low_Risk
CUST0781,24,Female,Single,Secondary,Employed,69,344858,17,2,0,0.83,2,1,0,0,0.343,Medium,Low_Risk
CUST2018,29,Male,Single,Secondary,Employed,103,195685,15,1,1,0.53,1,1,0,0,0.343,Low,Low_Risk
CUST2056,40,Male,Married,Secondary,Self-employed,117,16823,17,1,1,0.68,1,1,1,0,0.343,Low,Low_Risk
CUST0255,32,Male,Married,Secondary,Unemployed,102,78255,18,4,1,0.94,1,1,0,0,0.343,High,Low_Risk
CUST0645,18,Female,Single,Secondary,Employed,154,14824,11,1,0,0.68,1,1,0,0,0.343,Low,Low_Risk
CUST0568,32,Female,Single,Primary,Employed,96,201276,16,2,0,0.51,0,1,0,0,0.343,Medium,Low_Risk
CUST2647,38,Female,Married,Primary,Employed,122,65721,15,4,0,0.57,2,1,0,0,0.343,Medium,Low_Risk
CUST1006,43,Female,Married,Secondary,Employed,133,116927,12,3,0,0.68,1,0,1,0,0.343,Medium,Low_Risk
CUST0775,34,Male,Married,Secondary,Self-employed,122,195508,12,2,0,0.55,1,1,0,0,0.343,Low,Low_Risk
CUST2795,50,Female,Divorced,Primary,Employed,99,140333,17,2,0,0.99,0,1,0,0,0.343,Medium,Low_Risk
CUST0225,47,Male,Single,Secondary,Employed,82,171937,19,1,1,0.78,1,1,0,0,0.343,Medium,Low_Risk
CUST0825,32,Female,Single,Secondary,Employed,129,61963,14,1,0,0.63,1,1,0,0,0.343,Low,Low_Risk
CUST2862,25,Female,Single,University,Self-employed,96,74766,19,3,0,0.66,0,1,0,0,0.343,Medium,Low_Risk
CUST0406,36,Male,Married,Secondary,Employed,84,160099,19,3,0,0.92,0,1,0,0,0.343,Medium,Low_Risk
CUST2782,37,Male,Single,Secondary,Employed,61,443282,16,4,0,0.95,0,0,1,0,0.343,Medium,Low_Risk
CUST1648,26,Female,Married,Primary,Self-employed,76,170640,20,3,0,0.79,0,0,0,0,0.343,Medium,Low_Risk
CUST1923,18,Male,Single,Secondary,Employed,127,74134,14,1,1,0.72,0,1,0,0,0.343,Low,Low_Risk
CUST1828,45,Male,Divorced,Secondary,Employed,85,62299,21,3,0,0.62,1,0,0,0,0.342,Medium,Low_Risk
CUST0685,37,Female,Single,Secondary,Self-employed,64,504690,14,2,1,0.54,0,0,0,0,0.342,Medium,Low_Risk
CUST0004,31,Female,Married,Primary,Employed,131,44026,14,1,0,1.0,1,1,0,0,0.342,Low,Low_Risk
CUST2315,24,Female,Married,Primary,Employed,82,209586,18,1,0,0.61,2,1,0,0,0.342,Medium,Low_Risk
CUST1154,48,Male,Married,Primary,Unemployed,114,76481,16,1,1,0.52,1,1,0,0,0.342,Low,Low_Risk
CUST1036,25,Female,Married,University,Employed,88,170360,18,1,0,0.93,2,1,0,0,0.342,Medium,Low_Risk
CUST1114,42,Female,Married,,Self-employed,111,265891,12,4,0,0.8,1,0,0,0,0.342,Medium,Low_Risk
CUST1354,33,Female,Married,Primary,Self-employed,128,20683,15,3,0,0.52,0,1,1,0,0.342,Medium,Low_Risk
CUST0760,19,Male,Single,Secondary,Self-employed,102,73156,18,3,0,0.73,2,1,0,0,0.342,Medium,Low_Risk
CUST2934,21,Female,Single,Primary,Employed,108,73898,17,4,0,0.85,2,0,0,0,0.342,High,Low_Risk
CUST0361,18,Male,Single,,Self-employed,155,4173,11,2,0,0.97,1,1,0,0,0.342,Low,Low_Risk
CUST0170,35,Male,Married,Secondary,Employed,112,342669,10,4,0,0.78,2,1,0,0,0.342,Medium,Low_Risk
CUST2053,30,Male,Single,Secondary,Self-employed,83,74416,21,3,0,0.58,3,1,0,0,0.342,Medium,Low_Risk
CUST1982,18,Female,Married,Primary,Employed,157,33096,10,1,0,0.66,1,1,1,0,0.342,Low,Low_Risk
CUST0032,34,Female,Married,Secondary,Employed,118,134452,14,2,0,0.81,0,0,0,0,0.342,Medium,Low_Risk
CUST1074,27,Female,Single,Primary,Unemployed,137,43909,13,4,0,0.85,2,0,0,0,0.342,Medium,Low_Risk
CUST0739,37,Male,Married,University,Employed,135,55956,13,1,0,0.65,1,1,0,0,0.342,Low,Low_Risk
CUST2198,34,Male,Married,University,Employed,118,46673,16,2,1,0.85,1,0,1,0,0.342,Medium,Low_Risk
CUST2198,18,Female,Married,Secondary,Employed,78,151493,20,2,1,0.76,0,0,1,0,0.342,Medium,Low_Risk
CUST0013,38,Male,Married,Primary,Employed,127,240326,10,4,0,0.77,2,1,0,0,0.342,Medium,Low_Risk
CUST0155,38,Female,Married,University,Unemployed,143,44185,12,2,0,0.73,1,1,0,0,0.342,Low,Low_Risk
CUST0940,42,Female,Married,Secondary,Self-employed,143,4437,13,2,3,0.69,2,0,1,0,0.342,Medium,Medium_Risk
CUST0512,32,Male,Married,Primary,Self-employed,59,28999,26,1,0,0.62,3,1,0,0,0.342,Medium,Low_Risk
CUST2017,42,Female,Married,Secondary,Employed,157,33121,10,1,0,0.87,0,1,0,0,0.342,Low,Low_Risk
CUST0445,35,Female,Single,Secondary,Employed,141,15509,13,1,1,0.9,0,1,0,0,0.342,Low,Low_Risk
CUST1153,34,Female,Married,,Employed,75,256599,18,3,0,0.54,2,1,0,0,0.342,Medium,Low_Risk
CUST2488,18,Male,Single,Primary,Employed,81,173530,19,3,0,0.67,0,0,1,0,0.342,Medium,Low_Risk
